IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,94,0.00
52.65.52.144,2083,80,false,SYD,Oceania,Sydney,94,0.00
52.65.52.144,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2053,80,false,SYD,Oceania,Sydney,94,0.00
52.65.184.139,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,95,0.00
3.105.24.122,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,95,0.00
52.65.99.165,2095,80,false,SYD,Oceania,Sydney,95,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,96,0.00
3.105.65.61,2053,80,false,SYD,Oceania,Sydney,96,0.00
52.64.153.64,2095,80,false,SYD,Oceania,Sydney,96,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,97,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,98,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,100,0.00
52.79.235.86,80,80,false,ICN,Asia Pacific,Seoul,100,0.00
52.65.99.165,2052,80,false,SYD,Oceania,Sydney,101,0.00
52.65.52.144,2053,80,false,SYD,Oceania,Sydney,102,0.00
3.105.12.136,2086,80,false,SYD,Oceania,Sydney,103,0.00
96.0.147.129,80,80,false,HKG,Asia Pacific,Hong Kong,103,0.00
96.0.147.114,443,80,false,HKG,Asia Pacific,Hong Kong,104,0.00
13.125.218.78,443,443,true,ICN,Asia Pacific,Seoul,105,0.00
96.0.148.3,80,80,false,HKG,Asia Pacific,Hong Kong,109,0.00
96.0.147.114,80,80,false,MNL,Asia Pacific,Manila,109,0.00
176.116.21.103,2086,80,false,LHR,Europe,London,151,0.00
176.116.21.74,2095,80,false,LHR,Europe,London,151,0.00
176.116.21.80,2087,80,false,LHR,Europe,London,151,0.00
176.116.21.140,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.41,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.220,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.146,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.87,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.123,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.133,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.73,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.19,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.132,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.84,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.81,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.186,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.184,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.137,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.180,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.108,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.94,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.136,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.136,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.81,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.41,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.220,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.100,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.80,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.142,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.153,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.86,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.129,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.132,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.102,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.137,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.137,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.116,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.107,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.147,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.141,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.98,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.157,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.157,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.109,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.85,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.134,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.77,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.142,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.152,2086,80,false,LHR,Europe,London,153,0.00
176.116.21.77,2096,80,false,LHR,Europe,London,153,0.00
176.116.21.41,2087,80,false,LHR,Europe,London,153,0.00
176.116.21.129,2087,80,false,LHR,Europe,London,153,0.00
176.116.21.103,2083,80,false,LHR,Europe,London,153,0.00
176.116.21.36,2083,80,false,LHR,Europe,London,153,0.00
176.116.21.85,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.88,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.123,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.232,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.75,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.103,2052,80,false,LHR,Europe,London,158,0.00
176.116.21.82,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.101,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.104,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.220,2087,80,false,LHR,Europe,London,158,0.00
176.116.21.93,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.101,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.108,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,158,0.00
176.116.21.32,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.220,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.123,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.138,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.180,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.92,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.84,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.232,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.41,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.74,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.142,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.142,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.127,2087,80,false,LHR,Europe,London,158,0.00
176.116.21.78,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.152,2095,80,false,LHR,Europe,London,158,0.00
176.116.21.100,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.186,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.141,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.108,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.180,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.32,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.140,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.103,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.93,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.127,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.182,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.100,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.101,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.180,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.75,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.88,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.108,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.157,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.90,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.108,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.136,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.40,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.75,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.83,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.100,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.109,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.89,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.36,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.85,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.91,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.152,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.161,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.140,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.121,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.77,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.141,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.95,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.40,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.152,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.159,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.85,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.153,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.159,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.109,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.105,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.109,2053,80,false,LHR,Europe,London,160,0.00
176.116.21.98,2087,80,false,LHR,Europe,London,160,0.00
176.116.21.131,2083,80,false,LHR,Europe,London,160,0.00
176.116.21.19,2096,80,false,LHR,Europe,London,160,0.00
176.116.21.94,2095,80,false,LHR,Europe,London,160,0.00
176.116.21.93,2095,80,false,LHR,Europe,London,160,0.00
176.116.21.104,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.32,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.32,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.75,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.89,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.74,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.96,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.139,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.75,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.77,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.105,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.141,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.98,2052,80,false,LHR,Europe,London,161,0.00
176.116.21.116,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.175,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.152,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.152,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.159,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.153,2087,80,false,LHR,Europe,London,162,0.00
176.116.21.137,2053,80,false,LHR,Europe,London,162,0.00
176.116.21.77,2087,80,false,LHR,Europe,London,162,0.00
176.116.21.100,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.142,2087,80,false,LHR,Europe,London,162,0.00
176.116.21.100,2082,80,false,LHR,Europe,London,162,0.00
176.116.21.74,2087,80,false,LHR,Europe,London,163,0.00
176.116.21.81,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.131,2053,80,false,LHR,Europe,London,163,0.00
176.116.21.101,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.132,2053,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.74,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.103,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.83,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.103,2087,80,false,LHR,Europe,London,163,0.00
13.40.128.14,8443,443,true,LHR,Europe,London,163,0.00
176.116.21.136,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.74,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.96,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.132,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.91,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.36,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.105,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.141,2053,80,false,LHR,Europe,London,163,0.00
176.116.21.220,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.102,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.175,2083,80,false,LHR,Europe,London,164,0.00
176.116.21.180,2082,80,false,LHR,Europe,London,164,0.00
176.116.21.157,2053,80,false,LHR,Europe,London,164,0.00
176.116.21.151,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.104,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.157,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.93,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.127,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.108,2086,80,false,LHR,Europe,London,165,0.00
176.116.21.77,2086,80,false,LHR,Europe,London,165,0.00
176.116.21.124,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.186,2087,80,false,LHR,Europe,London,165,0.00
176.116.21.36,2053,80,false,LHR,Europe,London,165,0.00
176.116.21.36,2052,80,false,LHR,Europe,London,165,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,165,0.00
176.116.21.73,2096,80,false,LHR,Europe,London,165,0.00
176.116.21.85,2083,80,false,LHR,Europe,London,165,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,165,0.00
176.116.21.141,2082,80,false,LHR,Europe,London,165,0.00
176.116.21.142,2082,80,false,LHR,Europe,London,165,0.00
176.116.21.93,2082,80,false,LHR,Europe,London,165,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,165,0.00
176.116.21.83,2053,80,false,LHR,Europe,London,165,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,165,0.00
176.116.21.127,2052,80,false,LHR,Europe,London,165,0.00
176.116.21.132,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.101,2052,80,false,LHR,Europe,London,165,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,165,0.00
176.116.21.136,2083,80,false,LHR,Europe,London,166,0.00
13.36.24.111,2052,80,false,CDG,Europe,Paris,166,0.00
13.36.24.111,2095,80,false,CDG,Europe,Paris,166,0.00
176.116.21.153,2053,80,false,LHR,Europe,London,166,0.00
13.36.253.240,2053,80,false,CDG,Europe,Paris,166,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,166,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,166,0.00
13.37.165.175,2053,80,false,CDG,Europe,Paris,166,0.00
176.116.21.175,2095,80,false,LHR,Europe,London,166,0.00
176.116.21.76,2052,80,false,LHR,Europe,London,167,0.00
13.36.63.124,2083,80,false,CDG,Europe,Paris,167,0.00
176.116.21.14,2087,80,false,LHR,Europe,London,167,0.00
176.116.21.124,2087,80,false,LHR,Europe,London,167,0.00
176.116.21.185,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.19,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.19,2086,80,false,LHR,Europe,London,167,0.00
176.116.21.141,2095,80,false,LHR,Europe,London,167,0.00
176.116.21.36,2082,80,false,LHR,Europe,London,167,0.00
176.116.21.97,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.137,2086,80,false,LHR,Europe,London,167,0.00
176.116.21.104,2053,80,false,LHR,Europe,London,167,0.00
176.116.21.86,2086,80,false,LHR,Europe,London,168,0.00
176.116.21.89,2053,80,false,LHR,Europe,London,168,0.00
176.116.21.146,2095,80,false,LHR,Europe,London,168,0.00
176.116.21.220,2083,80,false,LHR,Europe,London,168,0.00
176.116.21.148,2082,80,false,LHR,Europe,London,168,0.00
18.202.149.25,2087,80,false,DUB,Europe,Dublin,168,0.00
176.116.21.157,2086,80,false,LHR,Europe,London,168,0.00
52.18.205.36,2052,80,false,DUB,Europe,Dublin,168,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,168,0.00
176.116.21.102,2095,80,false,LHR,Europe,London,168,0.00
176.116.21.105,2096,80,false,LHR,Europe,London,168,0.00
176.116.21.103,2053,80,false,LHR,Europe,London,168,0.00
18.202.149.25,2053,80,false,DUB,Europe,Dublin,169,0.00
54.155.155.196,2082,80,false,DUB,Europe,Dublin,169,0.00
176.116.21.19,2052,80,false,LHR,Europe,London,169,0.00
176.116.21.131,2052,80,false,LHR,Europe,London,169,0.00
176.116.21.101,2082,80,false,LHR,Europe,London,169,0.00
3.68.31.54,80,80,false,FRA,Europe,Frankfurt,169,0.00
176.116.21.226,2086,80,false,LHR,Europe,London,169,0.00
176.116.21.73,2082,80,false,LHR,Europe,London,169,0.00
176.116.21.104,2082,80,false,LHR,Europe,London,170,0.00
176.116.21.140,2095,80,false,LHR,Europe,London,170,0.00
176.116.21.82,2083,80,false,LHR,Europe,London,170,0.00
176.116.21.136,2095,80,false,LHR,Europe,London,170,0.00
176.116.21.87,2052,80,false,LHR,Europe,London,170,0.00
176.116.21.32,2096,80,false,LHR,Europe,London,170,0.00
176.116.21.89,2095,80,false,LHR,Europe,London,170,0.00
176.116.21.127,2096,80,false,LHR,Europe,London,170,0.00
176.116.21.214,2086,80,false,LHR,Europe,London,170,0.00
176.116.21.185,2096,80,false,LHR,Europe,London,170,0.00
176.116.21.123,2086,80,false,LHR,Europe,London,170,0.00
176.116.21.136,2082,80,false,LHR,Europe,London,170,0.00
176.116.21.142,2096,80,false,LHR,Europe,London,170,0.00
176.116.21.180,2053,80,false,LHR,Europe,London,170,0.00
18.202.149.25,2096,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.100,2086,80,false,LHR,Europe,London,170,0.00
99.80.238.19,2083,80,false,DUB,Europe,Dublin,170,0.00
18.185.254.189,80,80,false,FRA,Europe,Frankfurt,170,0.00
54.216.89.4,2053,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.105,2087,80,false,LHR,Europe,London,170,0.00
176.116.21.175,2052,80,false,LHR,Europe,London,170,0.00
54.216.89.4,2052,80,false,DUB,Europe,Dublin,171,0.00
176.116.21.100,2053,80,false,LHR,Europe,London,171,0.00
176.116.21.175,2096,80,false,LHR,Europe,London,171,0.00
18.159.137.214,2095,80,false,FRA,Europe,Frankfurt,171,0.00
13.36.63.124,2087,80,false,CDG,Europe,Paris,171,0.00
176.116.21.88,2052,80,false,LHR,Europe,London,171,0.00
176.116.21.140,2086,80,false,LHR,Europe,London,172,0.00
176.116.21.104,2087,80,false,LHR,Europe,London,172,0.00
176.116.21.123,2082,80,false,LHR,Europe,London,172,0.00
99.80.238.19,2082,80,false,DUB,Europe,Dublin,172,0.00
176.116.21.123,2087,80,false,LHR,Europe,London,172,0.00
54.155.155.196,2095,80,false,DUB,Europe,Dublin,173,0.00
99.80.238.19,2087,80,false,DUB,Europe,Dublin,173,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,173,0.00
52.18.205.36,2095,80,false,DUB,Europe,Dublin,173,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,174,0.00
54.155.155.196,2087,80,false,DUB,Europe,Dublin,174,0.00
54.155.155.196,2086,80,false,DUB,Europe,Dublin,174,0.00
18.159.137.214,2087,80,false,FRA,Europe,Frankfurt,174,0.00
3.66.115.225,80,80,false,FRA,Europe,Frankfurt,174,0.00
54.155.155.196,2052,80,false,DUB,Europe,Dublin,174,0.00
176.116.21.75,2096,80,false,LHR,Europe,London,174,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,175,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,175,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,175,0.00
99.80.238.19,2052,80,false,DUB,Europe,Dublin,175,0.00
13.36.253.240,2086,80,false,CDG,Europe,Paris,176,0.00
52.18.205.36,2087,80,false,DUB,Europe,Dublin,176,0.00
52.18.205.36,2082,80,false,DUB,Europe,Dublin,176,0.00
52.29.224.33,80,80,false,FRA,Europe,Frankfurt,176,0.00
18.202.149.25,2052,80,false,DUB,Europe,Dublin,176,0.00
52.18.205.36,2086,80,false,DUB,Europe,Dublin,177,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,177,0.00
52.18.205.36,2053,80,false,DUB,Europe,Dublin,177,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,177,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,177,0.00
13.36.253.240,2096,80,false,CDG,Europe,Paris,177,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,177,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,177,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,178,0.00
18.202.149.25,2082,80,false,DUB,Europe,Dublin,179,0.00
99.80.238.19,2086,80,false,DUB,Europe,Dublin,179,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,179,0.00
18.159.105.97,80,80,false,FRA,Europe,Frankfurt,180,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,180,0.00
99.80.238.19,2053,80,false,DUB,Europe,Dublin,180,0.00
52.53.226.228,80,80,false,SJC,North America,San Jose,180,0.00
18.202.149.25,2095,80,false,DUB,Europe,Dublin,181,0.00
13.53.47.110,2083,80,false,ARN,Europe,Stockholm,181,0.00
13.48.36.215,2052,80,false,ARN,Europe,Stockholm,181,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,181,0.00
18.159.137.214,2096,80,false,FRA,Europe,Frankfurt,181,0.00
13.48.140.41,2087,80,false,ARN,Europe,Stockholm,181,0.00
13.53.51.77,8080,443,true,ARN,Europe,Stockholm,181,0.00
13.49.6.192,2053,80,false,ARN,Europe,Stockholm,181,0.00
15.161.186.110,2087,80,false,MXP,Europe,Milan,181,0.00
13.53.81.150,2083,443,true,ARN,Europe,Stockholm,181,0.00
15.161.74.249,2087,80,false,MXP,Europe,Milan,182,0.00
15.160.15.101,2083,80,false,MXP,Europe,Milan,182,0.00
13.48.36.215,2087,80,false,ARN,Europe,Stockholm,182,0.00
15.161.215.18,2095,80,false,MXP,Europe,Milan,182,0.00
13.51.246.195,8443,443,true,ARN,Europe,Stockholm,182,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,182,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,182,0.00
13.36.162.145,2053,80,false,CDG,Europe,Paris,182,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,182,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,182,0.00
13.51.138.200,2053,80,false,ARN,Europe,Stockholm,182,0.00
15.161.74.249,2052,80,false,MXP,Europe,Milan,183,0.00
15.161.40.69,2052,80,false,MXP,Europe,Milan,183,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,183,0.00
15.160.14.66,2082,80,false,MXP,Europe,Milan,183,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,183,0.00
15.160.15.255,2053,80,false,MXP,Europe,Milan,183,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,183,0.00
15.160.14.66,2053,80,false,MXP,Europe,Milan,184,0.00
15.160.15.101,2086,80,false,MXP,Europe,Milan,184,0.00
15.161.216.233,2086,80,false,MXP,Europe,Milan,184,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,184,0.00
15.160.80.28,2096,80,false,MXP,Europe,Milan,184,0.00
15.160.252.181,2095,80,false,MXP,Europe,Milan,185,0.00
15.161.215.18,2052,80,false,MXP,Europe,Milan,185,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,186,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,186,0.00
13.50.13.242,443,443,true,AMS,Europe,Amsterdam,186,0.00
15.160.80.28,2087,80,false,MXP,Europe,Milan,186,0.00
13.53.108.225,443,443,true,AMS,Europe,Amsterdam,186,0.00
15.160.252.181,2086,80,false,MXP,Europe,Milan,186,0.00
13.53.47.110,2095,80,false,ARN,Europe,Stockholm,187,0.00
15.161.216.233,2052,80,false,MXP,Europe,Milan,187,0.00
15.161.40.69,2083,80,false,MXP,Europe,Milan,187,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,187,0.00
15.161.186.110,2086,80,false,MXP,Europe,Milan,187,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,187,0.00
13.51.138.200,2082,80,false,ARN,Europe,Stockholm,187,0.00
13.48.124.121,443,443,true,AMS,Europe,Amsterdam,187,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,187,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,187,0.00
15.161.74.249,2082,80,false,MXP,Europe,Milan,187,0.00
13.51.55.31,443,443,true,ARN,Europe,Stockholm,187,0.00
13.53.132.96,8080,443,true,ARN,Europe,Stockholm,187,0.00
13.53.54.176,8080,443,true,ARN,Europe,Stockholm,188,0.00
13.49.6.192,2096,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2083,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2086,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2087,80,false,ARN,Europe,Stockholm,188,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,188,0.00
13.49.6.192,2087,80,false,ARN,Europe,Stockholm,188,0.00
15.160.14.66,2083,80,false,MXP,Europe,Milan,188,0.00
13.53.47.110,2053,80,false,ARN,Europe,Stockholm,188,0.00
13.53.47.110,2052,80,false,ARN,Europe,Stockholm,188,0.00
13.53.136.165,443,443,true,AMS,Europe,Amsterdam,188,0.00
13.49.6.192,2082,80,false,ARN,Europe,Stockholm,188,0.00
13.53.47.110,2086,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2095,80,false,ARN,Europe,Stockholm,188,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,188,0.00
13.50.181.204,8443,443,true,ARN,Europe,Stockholm,189,0.00
15.160.252.181,2083,80,false,MXP,Europe,Milan,189,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,189,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,189,0.00
13.51.13.209,8443,443,true,ARN,Europe,Stockholm,189,0.00
15.161.216.233,2096,80,false,MXP,Europe,Milan,189,0.00
